Station,Country,ARMS_unit,date_start,date_end,Event_id,File_Name,File_Type,File_Download_URL,created_at,updated_at
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_1B_3168.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_0B_3166.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_2B_3170.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_1T_3167.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_2T_3169.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_0T_3165.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_3B_3172.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_3T_3171.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_4T_3173.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_5B_3176.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_4B_3174.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_5T_3175.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_7T_3179.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_6B_3178.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_9T_3183.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_6T_3177.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_8T_3181.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_8B_3182.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_9B_3184.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Laesoe_3-190819-200811_7B_3180.JPG,Image,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit1,2019-08-19,2020-08-11,ARMS_Laeso_unit1_20190819_20200811,ARMS_Lasoe3_190819-200811_VisualObservations.xlsx,Application,Closed Access,2019-11-11,2020-09-02
Laeso,Denmark,unit2,2019-08-19,2020-08-11,ARMS_Laeso_unit2_20190819_20200811,ARMS_Laesoe1_190819-200811_0T_3098.JPG,Image,Closed Access,2019-11-11,2020-09-18
Laeso,Denmark,unit2,2019-08-19,2020-08-11,ARMS_Laeso_unit2_20190819_20200811,ARMS_salinity_temp_Laesoe.xlsx,Application,Closed Access,2019-11-11,2020-09-18
